datetimestamp,temp,sal,do_mgl,ph
2017-06-17,24.440625,0.15937500000000002,5.011458333333334,4.876041666666667
2017-06-18,25.29375,0.017708333333333333,4.864583333333333,4.691666666666666
2017-06-19,26.29895833333333,3.8072916666666665,3.209375,5.704166666666667
2017-06-20,25.997916666666665,6.598958333333333,2.5614583333333334,6.5
2017-06-21,24.113541666666666,1.4260416666666667,5.25,5.308333333333334
2017-06-22,25.29375,0.4895833333333333,4.176041666666666,4.904166666666667
2017-06-23,26.444791666666667,0,3.7760416666666665,4.6
2017-06-24,26.786458333333332,0,4.133333333333333,4.670833333333333
2017-06-25,27.258333333333333,0,3.9656249999999997,4.764583333333333
2017-06-26,26.947916666666668,0,4.179166666666667,4.860416666666667
2017-06-27,26.376041666666666,0,4.325,4.914583333333334
2017-06-28,26.382291666666667,0,4.534375,4.973958333333333
2017-06-29,25.428125,0,4.852083333333334,4.979166666666667
2017-06-30,26.496875,0,4.485416666666667,4.84375
2017-07-01,27.66875,0,4.369791666666667,4.777083333333334
2017-07-02,27.455208333333335,1.9791666666666667,4.021875,5.33125
2017-07-03,28.320833333333333,5.341666666666667,3.4104166666666664,6.29375
2017-07-04,28.283333333333335,4.011458333333334,2.9875,5.947916666666667
2017-07-05,28.272916666666667,2.540625,2.7729166666666667,5.55
2017-07-06,28.26,4.393684210526316,0.9705263157894737,6.130526315789473
2017-07-07,28.380208333333332,5.975,0.20833333333333334,6.397916666666667
2017-07-08,28.016666666666666,5.7125,0.20416666666666666,6.379166666666667
2017-07-09,28.228125,5.641666666666667,0.2,6.390625
2017-07-10,27.828125,5.173958333333333,0.20104166666666667,6.335416666666667
2017-07-11,27.68958333333333,4.592708333333333,0.2,6.252083333333333
2017-07-12,27.813541666666666,4.415625,0.20104166666666667,6.265625
2017-07-13,28.042708333333334,4.683333333333334,0.2,6.347916666666666
2017-07-14,28.147916666666667,4.601041666666666,0.20104166666666667,6.358333333333333
2017-07-15,27.592708333333334,3.636458333333333,0.21770833333333334,6.204166666666667
2017-07-16,28.164583333333333,3.671875,0.21458333333333335,6.26875
2017-07-17,26.682291666666668,1.353125,2.753125,5.719791666666667
2017-07-18,26.36875,0.08125,4.759375,5.036458333333334
2017-07-19,27.025,0.00625,4.534375,4.80625
2017-07-20,27.547916666666666,0.240625,4.160416666666666,4.984375
2017-07-21,28.416666666666668,0.13854166666666667,4.188541666666667,4.91875
2017-07-22,28.05,0.043750000000000004,4.359375,4.744791666666667
2017-07-23,27.738541666666666,0.19270833333333334,3.9677083333333334,5.032291666666667
2017-07-24,26.182291666666668,0.14479166666666668,4.6875,5.203125
2017-07-25,25.24375,0.0010416666666666667,4.89375,4.845833333333333
2017-07-26,26.284375,0,4.485416666666667,4.690625
2017-07-27,26.805208333333333,1.3552083333333333,4.079166666666667,5.185416666666667
2017-07-28,27.266315789473683,5.638947368421053,2.522105263157895,6.106315789473684
2017-07-29,29.153125,10.577083333333334,1.3947916666666667,6.947916666666667
2017-07-30,29.931250000000002,13.533333333333333,2.46875,7.167708333333334
2017-07-31,30.004166666666666,15.569791666666667,2.6625,7.2375
2017-08-01,29.607291666666665,14.833333333333334,1.3520833333333333,6.972916666666666
2017-08-02,29.510416666666668,14.41875,0.5510416666666667,6.863541666666666
2017-08-03,29.540625,14.044791666666667,0.3,6.802083333333333
2017-08-04,27.333333333333332,5.994791666666666,3.191666666666667,6.009375
2017-08-05,26.717708333333334,1.425,4.051041666666666,5.351041666666667
2017-08-06,27.59375,4.186458333333333,3.4125,5.709375
2017-08-07,28.142708333333335,5.659375,2.69375,5.932291666666667
2017-08-08,29.023958333333333,12.607291666666667,1.5020833333333334,6.882291666666667
2017-08-09,29.878125,14.276041666666666,1.646875,6.972916666666666
2017-08-10,29.678125,13.992708333333333,0.9395833333333333,6.872916666666667
2017-08-11,29.436458333333334,12.870833333333334,0.5145833333333333,6.769791666666666
2017-08-12,29.967708333333334,13.201041666666667,0.3,6.8
2017-08-13,30.108333333333334,13.595833333333333,0.3208333333333333,6.84375
